Trap Name,QR Code,Trap ID,Date,adm2,Lat,Long,Crop,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/9/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/10/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/11/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,,1,,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/12/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/13/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/14/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/15/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/16/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/17/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/18/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/19/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,4/20/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,1,0.14,0.43,1,2,1,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/1/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/2/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/3/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/4/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/5/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/6/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/7/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/8/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/9/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/10/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/11/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/12/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/13/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/14/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/15/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/16/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,2,0.14,0.43,2,5,2,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/24/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/25/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/26/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/27/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/28/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/29/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,5/30/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,1,0.14,0.43,1,6,1,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,6/9/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,2,0.14,0.43,2,9,4,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,6/23/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,13,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,6/24/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,13,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,6/25/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,13,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,6/26/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,13,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,6/27/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,1,0.14,0.43,1,14,1,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/5/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/6/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/7/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/8/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/9/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/10/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/11/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/12/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/13/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/14/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/15/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/16/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/17/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/18/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/19/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/20/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/21/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/22/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/23/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/24/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/25/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/26/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/27/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/28/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/29/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/30/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,3/31/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/1/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/2/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/3/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/4/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/5/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/6/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/7/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/8/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/9/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/10/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/11/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/12/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/13/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/14/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/15/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/16/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/17/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/18/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/19/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/20/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/21/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/22/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/23/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/24/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/25/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/26/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/27/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/28/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/29/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,4/30/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/1/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/2/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/3/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/4/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/5/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/6/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/7/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/8/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/9/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/10/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/11/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/12/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/13/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/14/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/15/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/16/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/17/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/18/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/19/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/20/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/21/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/22/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/23/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/24/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/25/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/26/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/27/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/28/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/29/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,5/30/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,1,0.14,0.43,1,1,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/10/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/11/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/12/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/13/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/14/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/15/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/16/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/17/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/18/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/19/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/20/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/21/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/22/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,6/23/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,1,0.14,0.43,1,4,1,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/3/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/4/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/5/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/6/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/7/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/8/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/9/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/10/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/11/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/12/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/13/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/14/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/15/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Peters Aville Tower Block CM,TP862382065552662,4694,7/16/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,0
Windside Labor Camp CM,TP862382065546045,4762,3/23/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Windside Labor Camp CM,TP862382065546045,4762,3/24/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Windside Labor Camp CM,TP862382065546045,4762,3/25/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Windside Labor Camp CM,TP862382065546045,4762,3/26/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Windside Labor Camp CM,TP862382065546045,4762,3/27/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Windside Labor Camp CM,TP862382065546045,4762,3/28/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Windside Labor Camp CM,TP862382065546045,4762,3/29/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Windside Labor Camp CM,TP862382065546045,4762,3/30/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Windside Labor Camp CM,TP862382065546045,4762,3/31/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Windside Labor Camp CM,TP862382065546045,4762,4/1/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Windside Labor Camp CM,TP862382065546045,4762,4/2/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,,0,,0
Windside Labor Camp CM,TP862382065546045,4762,4/9/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Windside Labor Camp CM,TP862382065546045,4762,4/10/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,0,0,0
Windside Labor Camp CM,TP862382065546045,4762,4/11/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0.5,0.14,0.43,,0,,0
Windside Labor Camp CM,TP862382065546045,4762,4/12/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0.5,0.14,0.43,1,1,1,0
Windside Labor Camp CM,TP862382065546045,4762,4/20/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,1,0.14,0.43,,1,,0
Windside Labor Camp CM,TP862382065546045,4762,4/21/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,1,0.14,0.43,2,3,2,0
